series_id,market,gender,category,trend_label,model,rmse,r2
br_female_bags_49,br,female,bags,flat,seasonal_naive,0.04298930234232203,0.9825385355949108
br_female_bags_5,br,female,bags,declining,seasonal_naive,0.09804336386855422,-2.0308364505901078
br_female_bags_50,br,female,bags,declining,seasonal_naive,0.1519064099351049,-0.16020647013023082
br_female_bags_51,br,female,bags,increasing,seasonal_naive,0.147535356361733,0.48399959135555215
br_female_bags_52,br,female,bags,declining,seasonal_naive,0.09860285216030311,-2.2457550709883387
br_female_bags_53,br,female,bags,flat,seasonal_naive,0.08849888739762429,0.8926567842449374
br_female_bags_54,br,female,bags,declining,seasonal_naive,0.11322506211133519,0.8588396477177485
br_female_bags_55,br,female,bags,increasing,seasonal_naive,0.18684092263939425,-13.653511569321118
br_female_bags_56,br,female,bags,declining,seasonal_naive,0.059578554872598465,0.0
br_female_bags_57,br,female,bags,increasing,seasonal_naive,0.10636906880499129,0.728361084428069
br_female_bags_58,br,female,bags,flat,seasonal_naive,0.0,1.0
br_female_bags_59,br,female,bags,declining,seasonal_naive,0.07083947362428099,0.8003835291107296
br_female_bags_6,br,female,bags,increasing,seasonal_naive,0.08186829394473441,0.78404093961006
br_female_bags_60,br,female,bags,declining,seasonal_naive,0.13895737958020918,-2.5097100712305203
br_female_bags_61,br,female,bags,declining,seasonal_naive,0.10973911448357594,0.6678723444963781
br_female_bags_62,br,female,bags,declining,seasonal_naive,0.07039566207991065,0.8765408049415706
br_female_bags_63,br,female,bags,declining,seasonal_naive,0.08107932157933852,0.8902040185839647
br_female_bags_64,br,female,bags,declining,seasonal_naive,0.04295142901761866,0.0
br_female_bags_65,br,female,bags,increasing,seasonal_naive,0.17227849057283767,-1.43751591503153
br_female_bags_66,br,female,bags,declining,seasonal_naive,0.06443339359459417,0.0
br_female_bags_67,br,female,bags,increasing,seasonal_naive,0.0842333399731229,0.7630709755621495
br_female_bags_68,br,female,bags,increasing,seasonal_naive,0.06126033327778728,0.6899165753683423
br_female_bags_69,br,female,bags,declining,seasonal_naive,0.11754947747778832,0.5669518222108823
br_female_bags_7,br,female,bags,declining,seasonal_naive,0.09738677135877905,0.741589994438898
br_female_bags_70,br,female,bags,declining,seasonal_naive,0.08114040441760385,0.8691563013764753
br_female_bags_71,br,female,bags,flat,seasonal_naive,0.0934511923087047,0.9105212565424883
br_female_bags_72,br,female,bags,increasing,seasonal_naive,0.14317084037241218,0.3664281698366262
br_female_bags_73,br,female,bags,declining,seasonal_naive,0.11064750086338684,-2.493898850859811
br_female_bags_74,br,female,bags,increasing,seasonal_naive,0.17586042795175078,-1.561168091339784
br_female_bags_75,br,female,bags,increasing,seasonal_naive,0.11257300400004942,0.7037206291951283
br_female_bags_76,br,female,bags,increasing,seasonal_naive,0.08985480152440174,0.8377014174751373
br_female_bags_77,br,female,bags,increasing,seasonal_naive,0.12280918571260561,-0.9397437264342599
br_female_bags_78,br,female,bags,flat,seasonal_naive,0.0,1.0
br_female_bags_79,br,female,bags,increasing,seasonal_naive,0.14856664229529323,-0.2718372468338861
br_female_bags_8,br,female,bags,declining,seasonal_naive,0.08252739432385747,-1.0249222694028246
br_female_bags_80,br,female,bags,declining,seasonal_naive,0.00012613359446593054,0.0
br_female_bags_81,br,female,bags,increasing,seasonal_naive,0.13143192456783914,0.24154608103453057
br_female_bags_82,br,female,bags,declining,seasonal_naive,0.01245058513671005,-3.726268702523779
br_female_bags_83,br,female,bags,flat,seasonal_naive,0.0,1.0
br_female_bags_84,br,female,bags,increasing,seasonal_naive,0.14011001388233144,0.5047989023165731
br_female_bags_85,br,female,bags,declining,seasonal_naive,0.08561700740435906,0.8970975765667442
br_female_bags_86,br,female,bags,flat,seasonal_naive,0.0,1.0
br_female_bags_87,br,female,bags,increasing,seasonal_naive,0.14871048264823042,-0.8833717468953322
br_female_bags_88,br,female,bags,declining,seasonal_naive,0.0,1.0
br_female_bags_89,br,female,bags,increasing,seasonal_naive,0.15199903420378974,-0.43299283573142056
br_female_bags_9,br,female,bags,declining,seasonal_naive,0.08663987196444779,0.6281645815666134
br_female_bags_90,br,female,bags,flat,seasonal_naive,0.10615812359732618,0.87987761289033
br_female_bags_91,br,female,bags,declining,seasonal_naive,0.0,1.0
br_female_bags_92,br,female,bags,increasing,seasonal_naive,0.12156675303506172,0.8273360877372617
br_female_bags_93,br,female,bags,increasing,seasonal_naive,0.15298403887747739,0.5454552878039223
br_female_bags_94,br,female,bags,flat,seasonal_naive,0.0,1.0
br_female_bags_95,br,female,bags,flat,seasonal_naive,0.06452712058963819,0.7097599454335619
br_female_bags_96,br,female,bags,increasing,seasonal_naive,0.1213636851098925,0.869159237074693
br_female_bags_97,br,female,bags,flat,seasonal_naive,0.045778165825484274,0.9540037309776856
br_female_bags_98,br,female,bags,declining,seasonal_naive,0.04818884705136441,0.9269293596954233
br_female_bags_99,br,female,bags,increasing,seasonal_naive,0.11946150138735122,0.6568308833245391
br_female_bottoms_0,br,female,bottoms,flat,seasonal_naive,0.0,1.0
br_female_bottoms_1,br,female,bottoms,declining,seasonal_naive,0.0,1.0
br_female_bottoms_10,br,female,bottoms,declining,seasonal_naive,0.0,1.0
br_female_bottoms_11,br,female,bottoms,flat,seasonal_naive,0.028364158158379234,0.9936053767643548
br_female_bottoms_12,br,female,bottoms,increasing,seasonal_naive,0.08938446335107804,0.7536889827758936
br_female_bottoms_13,br,female,bottoms,declining,seasonal_naive,0.06818740909069194,0.0
br_female_bottoms_14,br,female,bottoms,increasing,seasonal_naive,0.1545375404810685,-0.6382206301048623
br_female_bottoms_15,br,female,bottoms,flat,seasonal_naive,0.0409892040328481,0.8070851796469043
br_female_bottoms_16,br,female,bottoms,declining,seasonal_naive,0.12335533083192074,-1.8745898449305676
br_female_bottoms_17,br,female,bottoms,flat,seasonal_naive,0.0,1.0
br_female_bottoms_18,br,female,bottoms,flat,seasonal_naive,0.0,1.0
br_female_bottoms_19,br,female,bottoms,increasing,seasonal_naive,0.08689199824797843,0.9312646075373106
br_female_bottoms_2,br,female,bottoms,increasing,seasonal_naive,0.17228014681179413,-0.8265285778462592
br_female_bottoms_20,br,female,bottoms,increasing,seasonal_naive,0.09075008318784326,0.8841300811315719
br_female_bottoms_21,br,female,bottoms,increasing,seasonal_naive,0.1341629033322625,0.6372084616368938
br_female_bottoms_22,br,female,bottoms,declining,seasonal_naive,0.0,1.0
br_female_bottoms_23,br,female,bottoms,declining,seasonal_naive,0.0,1.0
br_female_bottoms_24,br,female,bottoms,declining,seasonal_naive,0.11299812532840725,-7.669248438989051
br_female_bottoms_25,br,female,bottoms,increasing,seasonal_naive,0.17485083811686414,-13.23627987364066
br_female_bottoms_26,br,female,bottoms,declining,seasonal_naive,0.0,1.0
br_female_bottoms_27,br,female,bottoms,flat,seasonal_naive,0.030446869225019175,0.9541569329248792
br_female_bottoms_28,br,female,bottoms,flat,seasonal_naive,0.0,1.0
br_female_bottoms_29,br,female,bottoms,declining,seasonal_naive,0.09779768954115649,-22.339683373158394
br_female_bottoms_3,br,female,bottoms,declining,seasonal_naive,0.07551317959742854,0.37904282335250317
br_female_bottoms_30,br,female,bottoms,declining,seasonal_naive,0.0921330339521876,0.30961960125899757
br_female_bottoms_31,br,female,bottoms,increasing,seasonal_naive,0.04777114996352983,0.9284116981080754
br_female_bottoms_32,br,female,bottoms,declining,seasonal_naive,0.1348623655453123,0.4132847662462129
br_female_bottoms_33,br,female,bottoms,flat,seasonal_naive,0.0,1.0
br_female_bottoms_34,br,female,bottoms,declining,seasonal_naive,0.09259909354490505,0.5024246580585747
br_female_bottoms_35,br,female,bottoms,declining,seasonal_naive,0.05499148607304176,0.0
br_female_bottoms_36,br,female,bottoms,declining,seasonal_naive,0.05450909934671337,0.7495151625824348
br_female_bottoms_37,br,female,bottoms,declining,seasonal_naive,0.04435682748525681,0.0
br_female_bottoms_38,br,female,bottoms,increasing,seasonal_naive,0.1054177198859766,0.7691535745654581
br_female_bottoms_39,br,female,bottoms,declining,seasonal_naive,0.0,1.0
br_female_bottoms_4,br,female,bottoms,increasing,seasonal_naive,0.17634603838877025,-2.3146554244107915
br_female_bottoms_40,br,female,bottoms,increasing,seasonal_naive,0.16774142177990967,0.23158064101667597
br_female_bottoms_41,br,female,bottoms,declining,seasonal_naive,0.0790325795458263,0.8336796005227207
br_female_bottoms_42,br,female,bottoms,declining,seasonal_naive,0.10870288414961075,-8.788423713162263
br_female_bottoms_43,br,female,bottoms,declining,seasonal_naive,0.12390473673901703,0.305417920046394
br_female_bottoms_44,br,female,bottoms,increasing,seasonal_naive,0.08775184785768582,0.8763667958608224
br_female_bottoms_45,br,female,bottoms,increasing,seasonal_naive,0.1737028288953358,-2.113471876049514
br_female_bottoms_46,br,female,bottoms,declining,seasonal_naive,0.0,1.0
br_female_bottoms_47,br,female,bottoms,flat,seasonal_naive,0.07371342021193958,0.8293812746464241
br_female_bottoms_48,br,female,bottoms,increasing,seasonal_naive,0.11768505561582437,0.47849191237690003
br_female_bottoms_49,br,female,bottoms,increasing,seasonal_naive,0.14972613135635096,-2.4992184541729587
br_female_bottoms_5,br,female,bottoms,declining,seasonal_naive,0.005751736405601528,0.0
br_female_bottoms_50,br,female,bottoms,declining,seasonal_naive,0.0,1.0
br_female_bottoms_51,br,female,bottoms,declining,seasonal_naive,0.04845712982573109,0.9683219857887402
br_female_bottoms_52,br,female,bottoms,increasing,seasonal_naive,0.15209261495545376,0.35930439057817687
br_female_bottoms_53,br,female,bottoms,increasing,seasonal_naive,0.09152491196534976,0.8474966657254672
br_female_bottoms_54,br,female,bottoms,increasing,seasonal_naive,0.11003978256703124,0.5991911858316749
br_female_bottoms_55,br,female,bottoms,increasing,seasonal_naive,0.13808498437045413,0.15449049539071602
br_female_bottoms_56,br,female,bottoms,increasing,seasonal_naive,0.09769185107416456,0.9122994651767939
br_female_bottoms_57,br,female,bottoms,increasing,seasonal_naive,0.13502308573908203,0.7645438397871555
br_female_bottoms_58,br,female,bottoms,declining,seasonal_naive,0.06632379781727916,-6848.6562217886
br_female_bottoms_59,br,female,bottoms,declining,seasonal_naive,0.06432999853237234,0.9163091494302071
br_female_bottoms_6,br,female,bottoms,declining,seasonal_naive,0.06429461291331141,0.8808351327279741
br_female_bottoms_60,br,female,bottoms,declining,seasonal_naive,0.12708260037710847,0.7326614527632372
br_female_bottoms_61,br,female,bottoms,increasing,seasonal_naive,0.15597210026713265,-1.146806538949682
br_female_bottoms_62,br,female,bottoms,increasing,seasonal_naive,0.09973516297608155,0.8968581347571849
br_female_bottoms_63,br,female,bottoms,flat,seasonal_naive,0.0908220097293019,0.9299419036654683
br_female_bottoms_64,br,female,bottoms,declining,seasonal_naive,0.009704228441094673,0.0
br_female_bottoms_65,br,female,bottoms,increasing,seasonal_naive,0.11834133982896454,0.5886942548076701
br_female_bottoms_66,br,female,bottoms,declining,seasonal_naive,0.02311127227820356,0.0
br_female_bottoms_67,br,female,bottoms,declining,seasonal_naive,0.11028181189974758,-4.965362178863344
br_female_bottoms_68,br,female,bottoms,increasing,seasonal_naive,0.13866274803193698,0.22962171309680623
br_female_bottoms_69,br,female,bottoms,increasing,seasonal_naive,0.15888643316148315,-0.9681461449780397
br_female_bottoms_7,br,female,bottoms,flat,seasonal_naive,0.0,1.0
br_female_bottoms_70,br,female,bottoms,declining,seasonal_naive,0.0,1.0
br_female_bottoms_71,br,female,bottoms,declining,seasonal_naive,0.06205080296337094,-0.5034098907158666
br_female_bottoms_72,br,female,bottoms,declining,seasonal_naive,0.09910216632996716,0.6258737459599854
br_female_bottoms_73,br,female,bottoms,declining,seasonal_naive,0.029801217672507818,0.0
br_female_bottoms_74,br,female,bottoms,flat,seasonal_naive,0.0,1.0
br_female_bottoms_75,br,female,bottoms,declining,seasonal_naive,0.0,1.0
